66 -0.000413188 0.000226405 -0.000281186 5e-05 16 3.0443e-12 -0.000410752 0.000228766 -0.00029157
282 -0.000354348 0.000137167 -0.000334738 5e-05 10 2.25231e-12 -0.000350519 0.000146757 -0.00033912
319 -0.000456039 0.000336565 -0.000171966 5e-05 9 2.26543e-12 -0.000457044 0.000344589 -0.000170961
323 -0.000559872 0.000221245 -0.000328214 5e-05 9 2.36176e-12 -0.000558993 0.000224039 -0.000341666
2 -0.000264177 0.000225801 -0.0002091 5e-05 15 2.00523e-12 -0.000270603 0.000218608 -0.000211101
31 -9.41473e-05 0.000194616 -0.000178727 5e-05 16 2.22981e-12 -8.987e-05 0.000192426 -0.000185041
83 -0.000217279 0.000321192 -0.0003337 5e-05 11 3.34929e-12 -0.000238343 0.000332801 -0.000342062
191 -1.62951e-05 0.000268988 -0.000309804 5e-05 13 3.34163e-12 -1.33149e-05 0.000290278 -0.000324827
204 -0.000223809 0.000212405 -0.000315402 5e-05 13 2.37041e-12 -0.000224721 0.000214196 -0.000332212
207 -0.000247928 0.000337694 -0.000176919 5e-05 11 2.48474e-12 -0.000232744 0.000347924 -0.000177022
260 -2.21098e-05 0.000159333 -0.000332368 5e-05 10 2.87021e-12 -1.98582e-05 0.000149972 -0.000343348
295 -0.000110726 0.000331909 -0.000276615 5e-05 11 3.29676e-12 -0.000103297 0.000339628 -0.000278067
351 -0.000136223 0.000153805 -0.00027779 5e-05 14 2.48026e-12 -0.000132669 0.000145874 -0.000289679
118 0.000275746 0.000146383 -0.000227677 5e-05 15 2.89891e-12 0.000271243 0.0001507 -0.000243339
142 0.000131881 0.000262475 -0.000330227 5e-05 11 3.95689e-12 0.00013651 0.000267055 -0.000343954
206 8.43106e-05 0.00029194 -0.000228922 5e-05 11 3.58337e-12 8.46138e-05 0.000320955 -0.000224726
256 0.000250475 0.000313545 -0.000288276 5e-05 12 4.27004e-12 0.000246517 0.000333089 -0.000290777
271 0.000177112 0.00021498 -0.000152548 5e-05 13 2.37732e-12 0.000175772 0.000219424 -0.000158744
18 0.000297591 0.000255101 -0.000136424 5e-05 13 2.38821e-12 0.000299944 0.000261046 -0.000142843
67 0.00045291 0.000207565 -0.000324042 5e-05 13 3.02836e-12 0.000443934 0.000184056 -0.000334795
90 0.000428664 0.000324478 -0.000218231 5e-05 12 2.72574e-12 0.00042827 0.000337107 -0.000220092
149 0.000416425 0.00018669 -0.000146395 5e-05 15 2.40332e-12 0.000408896 0.000183599 -0.000148653
167 0.000558611 0.000152012 -0.000317381 5e-05 14 3.05025e-12 0.000554605 0.000147586 -0.000323389
222 0.000341645 0.000254516 -0.000307318 5e-05 12 3.01565e-12 0.000330127 0.000236732 -0.00032309
293 0.000431204 0.000316721 -0.000333114 5e-05 8 2.89629e-12 0.000438336 0.000336539 -0.000341077
349 0.00051771 0.000228261 -0.000210008 5e-05 13 2.13222e-12 0.000520264 0.000225425 -0.000218134
5 0.000713586 0.000158595 -0.000184485 5e-05 16 3.1924e-12 0.000737276 0.000153366 -0.000182633
16 0.000747151 0.000289456 -0.000155246 5e-05 11 4.31591e-12 0.000774875 0.000311685 -0.000172053
39 0.000784705 0.000270939 -0.000334541 5e-05 9 5.11307e-12 0.000801723 0.00028819 -0.000323798
103 0.000623342 0.000289478 -0.000177701 5e-05 11 3.06734e-12 0.000621927 0.000320588 -0.000177058
161 0.000679537 0.000235218 -0.000277671 5e-05 10 2.15077e-12 0.000678846 0.000233923 -0.000280305
235 0.000626712 0.000315893 -0.000339264 5e-05 12 3.84279e-12 0.000621082 0.000329924 -0.000333626
290 0.000608177 0.000178864 -0.000133608 5e-05 15 2.04914e-12 0.000607868 0.000170048 -0.00013956
87 -0.000712389 -0.000329238 4.92199e-05 5e-05 11 3.92089e-12 -0.000738982 -0.000345364 4.07342e-05
93 -0.000766012 -0.00026319 0.000131387 5e-05 11 4.25423e-12 -0.000801261 -0.000278427 0.000132625
134 -0.000688254 -0.000174375 -9.61777e-05 5e-05 13 2.11427e-12 -0.000688126 -0.000165558 -9.64829e-05
177 -0.000805648 -0.000175594 -2.19951e-05 5e-05 12 3.40679e-12 -0.000814771 -0.000192368 -1.76556e-05
247 -0.000743066 -0.000289004 -0.00012565 5e-05 13 5.53241e-12 -0.000767815 -0.000319968 -0.000129723
270 -0.000647343 -0.000268291 -3.99364e-05 5e-05 13 2.33199e-12 -0.000645352 -0.000277673 -3.57693e-05
272 -0.000643593 -0.000219762 9.44742e-05 5e-05 13 2.24704e-12 -0.000639992 -0.000213993 9.30137e-05
25 -0.00044957 -0.000248057 2.7506e-05 5e-05 14 2.2458e-12 -0.000458301 -0.000259388 2.61499e-05
62 -0.000392216 -0.000309791 -9.7001e-05 5e-05 14 2.98673e-12 -0.000390206 -0.000327443 -0.000104579
68 -0.000516405 -0.000151048 3.1326e-05 5e-05 17 2.54632e-12 -0.000526735 -0.000136344 2.66016e-05
158 -0.000550225 -0.00033414 -9.53378e-05 5e-05 14 3.54781e-12 -0.000550954 -0.000349491 -9.82957e-05
212 -0.00046206 -0.00022289 -0.000114528 5e-05 13 1.8346e-12 -0.000465294 -0.000216616 -0.000116213
242 -0.000565888 -0.00032901 0.000104275 5e-05 11 3.01362e-12 -0.000557098 -0.000338885 9.11701e-05
254 -0.000386286 -0.00013808 6.72827e-05 5e-05 15 1.91398e-12 -0.000382612 -0.000134347 7.2533e-05
373 -0.000366358 -0.000331105 3.73307e-05 5e-05 11 2.71725e-12 -0.000376041 -0.000344474 4.84622e-05
377 -0.000302305 -0.000227779 9.75491e-06 5e-05 16 2.01577e-12 -0.00030455 -0.000223847 1.01026e-05
384 -0.000564916 -0.000182895 -7.96747e-05 5e-05 14 2.08877e-12 -0.000565432 -0.000174045 -7.389e-05
394 -0.000388183 -0.000145815 -4.26096e-05 5e-05 12 1.78598e-12 -0.000386423 -0.000149911 -4.53824e-05
96 -0.000195609 -0.000236087 -4.69876e-05 5e-05 13 2.05029e-12 -0.000190632 -0.000238324 -5.37846e-05
192 -1.52007e-05 -0.000258906 -0.000131643 5e-05 12 2.33194e-12 -1.352e-05 -0.000260405 -0.000136069
278 -0.000213269 -0.000313482 6.82757e-05 5e-05 14 3.06538e-12 -0.000195796 -0.000336762 7.02669e-05
306 -0.000123311 -0.000234514 7.06763e-05 5e-05 12 2.0672e-12 -0.00011779 -0.00024385 6.93279e-05
311 -7.26831e-05 -0.000227338 -3.01632e-05 5e-05 13 2.26045e-12 -7.33549e-05 -0.000246594 -3.15206e-05
317 -0.000267054 -0.000330809 -3.48274e-05 5e-05 8 2.11689e-12 -0.000258547 -0.000345182 -3.97654e-05
40 0.000124569 -0.000172564 -4.89713e-06 5e-05 16 2.6473e-12 0.000123269 -0.000183419 -5.97613e-06
139 3.78967e-05 -0.00032853 5.94504e-05 5e-05 13 3.21063e-12 2.02551e-05 -0.000335444 6.42561e-05
187 2.72576e-06 -0.000165647 2.49541e-05 5e-05 16 2.51206e-12 9.57788e-06 -0.000164509 2.55843e-05
221 0.000157517 -0.000248375 0.000123959 5e-05 17 2.8566e-12 0.000144045 -0.000244577 0.000126345
240 0.000283657 -0.000179961 -1.27852e-05 5e-05 18 2.79014e-12 0.000282714 -0.000172292 -1.44008e-05
253 0.000269242 -0.000325159 -2.42861e-05 5e-05 11 2.38226e-12 0.000278359 -0.00033583 -1.97854e-05
262 0.000144772 -0.000337719 4.39771e-06 5e-05 9 2.06941e-12 0.000148666 -0.000334552 1.2412e-05
281 5.27396e-05 -0.00033378 -6.50045e-05 5e-05 11 2.65358e-12 3.76224e-05 -0.000339249 -6.93045e-05
371 0.000241737 -0.000329506 0.000121122 5e-05 11 2.70249e-12 0.000247989 -0.000345542 0.000122507
390 0.000192058 -0.000328609 -0.000103744 5e-05 10 2.30266e-12 0.000190256 -0.000330181 -0.000109848
78 0.000316102 -0.000255932 7.05105e-05 5e-05 12 2.25959e-12 0.000326195 -0.000266527 7.31136e-05
92 0.000427477 -0.000153007 -2.99223e-05 5e-05 20 2.8684e-12 0.000424 -0.000143234 -1.91135e-05
105 0.00046121 -0.000277654 6.00157e-05 5e-05 13 2.85087e-12 0.000448527 -0.000296027 6.15549e-05
108 0.000306248 -0.000261757 -0.00012986 5e-05 15 2.64778e-12 0.000308556 -0.000268241 -0.000139262
196 0.000399886 -0.000301123 -6.35509e-05 5e-05 14 3.38421e-12 0.000408808 -0.000322216 -6.31597e-05
299 0.000557612 -0.000174937 -2.57928e-05 5e-05 15 2.03783e-12 0.000552755 -0.000171051 -3.23318e-05
381 0.000554615 -0.000334825 7.41758e-05 5e-05 10 2.60647e-12 0.00055483 -0.000352874 7.14882e-05
395 0.000529814 -0.000173632 9.58145e-05 5e-05 14 1.8222e-12 0.000520991 -0.000170808 9.33476e-05
46 0.000761632 -0.000268444 -8.5152e-05 5e-05 12 3.96872e-12 0.000786266 -0.000288321 -8.72545e-05
48 0.000652668 -0.000133518 0.00012218 5e-05 16 2.11156e-12 0.000653149 -0.000123059 0.000127023
52 0.000639964 -0.000248474 6.84532e-05 5e-05 13 1.99539e-12 0.000646606 -0.000253829 6.82607e-05
106 0.000756628 -0.000331311 3.94523e-05 5e-05 10 3.66112e-12 0.000764696 -0.000343419 2.95133e-05
169 0.000771015 -0.000214118 8.51888e-05 5e-05 10 2.52773e-12 0.000789678 -0.000213361 8.09406e-05
186 0.000679609 -0.000143439 -1.31821e-05 5e-05 17 2.31487e-12 0.000681657 -0.000141004 -1.62505e-05
230 0.000655064 -0.000290448 -0.000130448 5e-05 13 2.77044e-12 0.000649015 -0.00031545 -0.000132574
243 0.000589072 -0.000283891 -4.1144e-05 5e-05 14 2.84726e-12 0.000583863 -0.000309702 -4.58053e-05
6 -0.00069987 5.41395e-05 4.60297e-05 5e-05 11 1.87372e-12 -0.00070943 5.13855e-05 4.31073e-05
42 -0.000798943 -3.05006e-05 -9.25093e-05 5e-05 12 2.58481e-12 -0.000804609 -2.84025e-05 -8.88927e-05
84 -0.000680533 0.000128429 0.000124847 5e-05 14 2.24069e-12 -0.000669866 0.000128947 0.000128357
88 -0.000701675 -0.000119914 3.27073e-05 5e-05 15 2.53041e-12 -0.000694883 -0.000119572 2.82372e-05
130 -0.000590179 3.03655e-05 4.77801e-05 5e-05 15 2.47501e-12 -0.000584264 2.42154e-05 4.7082e-05
176 -0.000763311 0.000132311 -3.03534e-05 5e-05 12 3.10223e-12 -0.000788549 0.000129971 -3.8332e-05
246 -0.000805829 -4.13065e-05 3.52934e-05 5e-05 11 2.79654e-12 -0.000814039 -3.39034e-05 4.18412e-05
279 -0.000661926 1.50347e-05 -8.14529e-05 5e-05 17 2.66287e-12 -0.000652788 1.10416e-05 -7.74932e-05
310 -0.000680331 -4.58809e-05 0.000115334 5e-05 15 2.18637e-12 -0.000673449 -5.2534e-05 0.000120168
37 -0.000373882 -2.70705e-05 0.000109616 5e-05 14 2.283e-12 -0.000376027 -2.02459e-05 0.00010962
79 -0.000290875 -5.33412e-05 7.09243e-06 5e-05 13 1.9805e-12 -0.000296916 -4.60259e-05 6.08327e-06
98 -0.000482279 4.89241e-05 -1.60952e-05 5e-05 17 2.92081e-12 -0.00048307 4.86052e-05 -1.63159e-05
143 -0.000408721 -4.0142e-05 -6.69463e-05 5e-05 16 2.36379e-12 -0.000412252 -3.75322e-05 -6.28608e-05
233 -0.000414911 7.92009e-05 -0.000127771 5e-05 18 2.68138e-12 -0.000412959 9.25637e-05 -0.000132013
252 -0.000393104 0.000106446 0.000107548 5e-05 14 2.48388e-12 -0.00039698 0.00010246 0.000102169
276 -0.000499214 -4.10819e-05 0.00012775 5e-05 16 2.60199e-12 -0.000499064 -4.3255e-05 0.00012644
89 -0.000284667 9.41378e-05 -3.91518e-05 5e-05 17 2.41771e-12 -0.000297124 9.67812e-05 -4.11935e-05
116 -0.000122304 -0.000105455 -6.80056e-05 5e-05 13 1.88314e-12 -0.000120863 -0.000105412 -5.61569e-05
120 -2.84122e-05 -5.07656e-05 6.5636e-05 5e-05 15 2.25712e-12 -2.8664e-05 -5.11534e-05 6.60422e-05
121 -0.000172661 -5.57232e-06 6.58843e-05 5e-05 15 2.18213e-12 -0.000167309 -4.12211e-06 6.58208e-05
123 -0.00020649 5.71056e-06 -6.77894e-05 5e-05 13 1.92146e-12 -0.000202398 5.36451e-06 -7.29608e-05
140 -0.000268067 0.000113485 6.81267e-05 5e-05 15 2.14379e-12 -0.000269533 0.000108579 7.33478e-05
203 -0.000230762 -0.000110861 -8.87074e-05 5e-05 14 2.04039e-12 -0.000239658 -0.000112458 -9.64036e-05
294 -8.2058e-05 8.48556e-05 -8.86109e-05 5e-05 15 2.1261e-12 -7.95483e-05 8.77331e-05 -9.03182e-05
302 -4.77415e-05 7.08249e-05 5.28046e-05 5e-05 14 2.30884e-12 -4.75751e-05 7.22255e-05 5.40535e-05
325 -2.22888e-05 -2.52631e-05 -6.03311e-05 5e-05 14 2.27513e-12 -1.31237e-05 -2.76237e-05 -5.72429e-05
379 -0.00016444 9.74816e-05 -4.35253e-06 5e-05 13 1.83337e-12 -0.000165257 0.000103241 -1.24002e-06
380 -0.000217074 -0.00013206 3.66888e-05 5e-05 16 1.91874e-12 -0.000211449 -0.000132306 3.96099e-05
12 0.000118396 3.16392e-05 -2.99537e-05 5e-05 16 2.52391e-12 0.000118413 3.15513e-05 -3.59732e-05
111 0.000118193 -5.40299e-05 0.000113792 5e-05 18 2.72271e-12 0.00010997 -7.16369e-05 0.000120389
171 0.000206458 -7.96843e-05 2.93756e-05 5e-05 12 2.35592e-12 0.000215996 -8.01099e-05 3.07894e-05
267 6.54607e-05 5.47093e-05 0.000104105 5e-05 12 2.31766e-12 5.95621e-05 5.92921e-05 0.000113933
342 0.000139548 -8.10079e-05 -7.11553e-05 5e-05 17 2.40662e-12 0.00013803 -7.25062e-05 -7.81161e-05
362 0.000172446 4.28641e-05 7.52519e-05 5e-05 13 2.01611e-12 0.000183172 4.63288e-05 7.33816e-05
4 0.000452202 1.43574e-05 0.000113246 5e-05 14 2.25927e-12 0.000444598 1.81521e-05 0.000103422
64 0.000330177 1.18432e-05 -1.46985e-05 5e-05 16 3.05208e-12 0.000323104 3.48238e-06 -9.44047e-06
210 0.000425943 1.56748e-05 -7.27891e-05 5e-05 16 2.43812e-12 0.000424273 8.66539e-06 -7.9995e-05
228 0.000577596 -7.74267e-05 6.08428e-05 5e-05 12 1.84897e-12 0.000577828 -7.33232e-05 6.03583e-05
305 0.00050817 -5.86748e-06 1.11481e-05 5e-05 17 2.35012e-12 0.000506526 -6.64018e-06 6.52419e-06
364 0.000510962 8.24981e-05 -0.000118155 5e-05 16 2.38745e-12 0.000516078 7.88726e-05 -0.000125315
65 0.00058487 0.000118065 -2.53886e-05 5e-05 11 1.84112e-12 0.000586317 0.000111491 -2.65559e-05
95 0.000808918 4.41463e-05 -7.17042e-05 5e-05 11 3.25056e-12 0.000819914 4.76884e-05 -8.85347e-05
133 0.000805394 1.29616e-05 7.21208e-05 5e-05 12 2.85724e-12 0.00080789 3.00552e-06 7.58049e-05
156 0.000609843 -6.6532e-05 -0.000110556 5e-05 16 2.24482e-12 0.00060056 -6.12041e-05 -0.000101333
179 0.000645588 3.09079e-05 3.7445e-05 5e-05 16 2.46099e-12 0.000649759 1.94524e-05 4.44149e-05
226 0.000695941 3.48969e-05 -8.97594e-05 5e-05 14 2.1668e-12 0.000692053 4.08142e-05 -8.83259e-05
273 0.000793634 -0.000128609 -1.55901e-05 5e-05 11 3.04586e-12 0.000806929 -0.000124148 -1.57659e-05
338 0.000750204 0.000111236 1.39753e-05 5e-05 14 2.28199e-12 0.000752747 0.000121176 5.3506e-06
9 -0.000794956 0.000288833 -0.000114892 5e-05 13 4.30184e-12 -0.000801579 0.000307468 -0.00012769
76 -0.00059566 0.000268755 5.59778e-05 5e-05 16 3.42125e-12 -0.000606449 0.000288478 5.97575e-05
131 -0.000712252 0.000244031 -3.01467e-05 5e-05 11 2.12213e-12 -0.000708219 0.00024587 -3.14461e-05
170 -0.000791654 0.000291319 0.000117316 5e-05 10 4.08936e-12 -0.00080011 0.000307071 0.000136656
250 -0.000767058 0.000338609 5.11001e-06 5e-05 9 3.27983e-12 -0.000767801 0.000347362 6.40828e-06
263 -0.000585805 0.000326804 -8.60557e-05 5e-05 12 2.9889e-12 -0.00059862 0.000341295 -8.1049e-05
352 -0.000619591 0.000146063 -2.6734e-05 5e-05 17 2.40773e-12 -0.000616318 0.000147704 -2.41049e-05
375 -0.000770898 0.00018524 7.34598e-05 5e-05 14 2.89754e-12 -0.000792795 0.000179148 7.63123e-05
30 -0.00045209 0.000336397 0.000106654 5e-05 12 3.02225e-12 -0.000443148 0.000343965 0.000103424
51 -0.000467792 0.000241682 -0.000112481 5e-05 16 2.14797e-12 -0.000471957 0.000231036 -0.000118777
