43 -0.000641567 -0.000340342 -0.00024142 5e-05 10 4.08577e-12 -0.000661344 -0.000348985 -0.000260971
167 -0.000776856 -0.000179065 -0.000306859 5e-05 11 5.82086e-12 -0.000784822 -0.000201855 -0.00032363
228 -0.000695951 -0.000213888 -0.000134668 5e-05 13 3.02136e-12 -0.000706798 -0.000216738 -0.000137621
264 -0.0007437 -0.000268423 -0.000219293 5e-05 13 6.99154e-12 -0.000786911 -0.000308442 -0.000217209
9 -0.000451624 -0.000160423 -0.000170896 5e-05 18 3.03438e-12 -0.000455831 -0.000154952 -0.000166617
39 -0.000452439 -0.000241982 -0.000285342 5e-05 12 3.82826e-12 -0.000434043 -0.000256306 -0.000312594
187 -0.000489875 -0.000342425 -0.000192444 5e-05 10 2.68078e-12 -0.000488068 -0.000347271 -0.000209265
202 -0.000354226 -0.000182743 -0.000215974 5e-05 10 2.26457e-12 -0.000354262 -0.000184817 -0.000213184
251 -0.000547086 -0.000146678 -0.00029764 5e-05 16 4.35645e-12 -0.00056784 -0.00013919 -0.000309135
266 -0.000556435 -0.000279339 -0.00031859 5e-05 9 4.33211e-12 -0.000565614 -0.000296375 -0.000338764
28 -0.000247948 -0.000205019 -0.000186682 5e-05 13 2.96301e-12 -0.000239408 -0.000202932 -0.000181994
54 -0.000106713 -0.000251769 -0.000161415 5e-05 15 3.0435e-12 -0.000116291 -0.00026239 -0.000152005
91 -0.000284327 -0.000312229 -0.000278147 5e-05 12 6.29483e-12 -0.000285067 -0.000322749 -0.000302995
155 -0.000102024 -0.000277732 -0.00029258 5e-05 13 6.22969e-12 -9.23664e-05 -0.000305712 -0.000322846
164 -0.000173912 -0.000137598 -0.000307877 5e-05 12 3.80827e-12 -0.000181264 -0.000146292 -0.000325279
235 -3.76599e-06 -0.000323129 -0.000179813 5e-05 9 4.5041e-12 2.23861e-05 -0.000342233 -0.000207149
247 -8.89034e-05 -0.000133652 -0.000184721 5e-05 12 2.55188e-12 -8.80607e-05 -0.000132235 -0.000177314
45 0.000145143 -0.000206301 -0.000262473 5e-05 13 6.26204e-12 0.000149818 -0.00025522 -0.000293115
115 5.61675e-06 -0.000204764 -0.000245086 5e-05 15 3.72616e-12 1.37992e-05 -0.00020612 -0.000262066
136 0.00024915 -0.000168338 -0.000169963 5e-05 15 3.16056e-12 0.000256322 -0.000170798 -0.000177903
162 0.000337487 -0.000307073 -0.000334731 5e-05 10 5.65517e-12 0.000298459 -0.000317919 -0.000329902
170 0.000405184 -0.000292969 -0.000185461 5e-05 13 5.49435e-12 0.000428437 -0.000324303 -0.00017714
217 0.000385234 -0.000196001 -0.00024735 5e-05 12 3.71348e-12 0.000376877 -0.000177139 -0.000259117
267 0.000442101 -0.000260786 -0.00033721 5e-05 9 4.50227e-12 0.000467213 -0.00027481 -0.00033973
3 0.000626092 -0.000151373 -0.000207829 5e-05 11 2.2895e-12 0.000629037 -0.000153966 -0.000201891
146 0.000679668 -0.000338619 -0.000316242 5e-05 9 5.99016e-12 0.000702902 -0.000342643 -0.000322598
211 0.00062508 -0.000247646 -0.00026579 5e-05 13 4.15361e-12 0.000602021 -0.000261631 -0.000271693
244 0.00078888 -0.000276076 -0.000147394 5e-05 10 5.07255e-12 0.000810355 -0.00029641 -0.000159406
300 0.00074091 -0.000198134 -0.000258398 5e-05 12 6.2395e-12 0.000780192 -0.000193029 -0.000294752
18 -0.000669705 4.53431e-05 -0.0003158 5e-05 10 4.42805e-12 -0.000667482 4.84469e-05 -0.000335218
178 -0.000673178 -3.22689e-05 -0.000222125 5e-05 13 2.79666e-12 -0.000678472 -2.80227e-05 -0.000214205
215 -0.000751232 -6.81715e-05 -0.000288389 5e-05 10 5.55249e-12 -0.000783094 -5.01316e-05 -0.000296117
34 -0.000390969 0.000131326 -0.00024552 5e-05 11 2.38909e-12 -0.000385252 0.000140366 -0.000256456
44 -0.000424934 -7.23352e-05 -0.000329253 5e-05 13 3.11605e-12 -0.000421535 -8.07459e-05 -0.000333731
83 -0.000561147 -1.10848e-05 -0.000204095 5e-05 12 2.70844e-12 -0.000556381 -3.74931e-06 -0.000212288
95 -0.000312367 -0.000103794 -0.000280483 5e-05 15 3.67384e-12 -0.000305656 -0.000103469 -0.000292186
116 -0.000469606 2.66977e-05 -0.000315151 5e-05 10 3.28968e-12 -0.000479241 2.92263e-05 -0.000325774
125 -0.000363387 5.24381e-05 -0.000140423 5e-05 15 2.25035e-12 -0.000354819 4.24117e-05 -0.000147883
268 -0.000325831 5.55807e-05 -0.000278312 5e-05 13 3.06877e-12 -0.000324539 5.6206e-05 -0.000287487
21 -5.24904e-05 -1.21868e-05 -0.000204876 5e-05 16 2.86561e-12 -3.9058e-05 -5.49698e-06 -0.000187708
107 -9.07286e-05 -6.42873e-05 -0.000290279 5e-05 11 3.06359e-12 -8.62827e-05 -6.6207e-05 -0.000314623
124 -0.000231862 3.94061e-05 -0.000338261 5e-05 11 3.61687e-12 -0.000222609 4.0597e-05 -0.000347171
141 -0.000158107 0.000105147 -0.00024682 5e-05 15 3.88859e-12 -0.000151137 0.000119952 -0.000250878
152 -1.91271e-06 3.40668e-05 -0.00031802 5e-05 11 3.94082e-12 -1.91627e-07 4.08607e-05 -0.000335427
214 -0.000159085 2.24498e-05 -0.000166288 5e-05 17 3.0734e-12 -0.00016881 2.43599e-05 -0.000163921
11 0.000164064 -6.91533e-05 -0.000207532 5e-05 12 2.60913e-12 0.00015779 -7.04313e-05 -0.000207409
185 0.000202266 -5.011e-05 -0.000330883 5e-05 13 3.59425e-12 0.000207064 -5.4027e-05 -0.000333602
195 8.66376e-05 4.29932e-05 -0.000199628 5e-05 14 3.20382e-12 8.38533e-05 4.93361e-05 -0.000201595
223 0.000208316 0.000113002 -0.000173237 5e-05 15 2.84719e-12 0.000206972 0.000112894 -0.00018797
237 9.70081e-05 -0.000110743 -0.000334289 5e-05 10 3.51301e-12 8.0666e-05 -0.000117171 -0.000341546
