46 -0.000681148 -0.000221519 -0.000326342 5e-05 12 2.3635e-12 -0.000674169 -0.000220547 -0.000342921
154 -0.00058855 -0.000272842 -0.000256434 5e-05 13 2.2935e-12 -0.000583793 -0.000281728 -0.000252022
216 -0.000786731 -0.000332136 -0.000257775 5e-05 10 3.24169e-12 -0.000807976 -0.000336946 -0.000282332
246 -0.000689146 -0.000294249 -0.000157857 5e-05 13 2.2276e-12 -0.000679365 -0.000316816 -0.00015946
314 -0.00076292 -0.000205433 -0.00015562 5e-05 11 2.19401e-12 -0.000792284 -0.000206287 -0.000148649
408 -0.000684417 -0.000342388 -0.000320112 5e-05 8 2.71513e-12 -0.000685805 -0.000345735 -0.000329426
418 -0.000767801 -0.000227908 -0.000258423 5e-05 10 2.13375e-12 -0.000790424 -0.000227015 -0.000264792
443 -0.000787635 -0.000141405 -0.000343046 5e-05 8 2.92438e-12 -0.000802961 -0.00014568 -0.000344046
444 -0.000652378 -0.000193061 -0.000186367 5e-05 13 1.44718e-12 -0.000653247 -0.000189308 -0.000187268
44 -0.000539931 -0.00015589 -0.000211947 5e-05 15 1.80296e-12 -0.000536703 -0.000156722 -0.000209015
86 -0.000502457 -0.000138827 -0.000320137 5e-05 11 2.26656e-12 -0.000513229 -0.000151186 -0.0003366
97 -0.000461491 -0.000307876 -0.000143736 5e-05 13 2.76039e-12 -0.000459415 -0.000325737 -0.000161733
100 -0.000433003 -0.000273696 -0.000312433 5e-05 13 3.3814e-12 -0.000422822 -0.000292712 -0.000318697
162 -0.000293351 -0.000260712 -0.000289492 5e-05 11 2.19357e-12 -0.000300689 -0.000260936 -0.00030019
324 -0.000381814 -0.000159259 -0.00034127 5e-05 12 2.13597e-12 -0.000372706 -0.000160249 -0.000348757
357 -0.000368362 -0.000210653 -0.000182321 5e-05 14 1.78514e-12 -0.000370254 -0.000218475 -0.000186646
481 -0.000524975 -0.000334655 -0.000318549 5e-05 9 3.00952e-12 -0.000524056 -0.000341962 -0.000324414
115 -0.000242457 -0.000247248 -0.000142545 5e-05 17 2.00739e-12 -0.000240197 -0.000246132 -0.000141259
129 -7.82692e-05 -0.000226663 -0.000163501 5e-05 17 2.18456e-12 -7.5057e-05 -0.000223115 -0.000165466
135 -5.11288e-05 -0.000305274 -0.000265331 5e-05 10 2.15854e-12 -5.16239e-05 -0.000326276 -0.000269938
